theory_id,paper_url,paper_name,paper_year
4,https://pubmed.ncbi.nlm.nih.gov/40362638/,CCN2 Activates Cellular Senescence Leading to Kidney Fibrosis in Folic Acid-Induced Experimental Nephropathy.,2025
4,https://pubmed.ncbi.nlm.nih.gov/19540815/,Senescence mechanisms of nucleus pulposus chondrocytes in human intervertebral discs.,2009
4,https://pubmed.ncbi.nlm.nih.gov/36986078/,"Vitamin D, Cellular Senescence and Chronic Kidney Diseases: What Is Missing in the Equation?",2023
2,https://pubmed.ncbi.nlm.nih.gov/33123024/,Telomere-Related Disorders in Fetal Membranes Associated With Birth and Adverse Pregnancy Outcomes.,2020
2,https://pubmed.ncbi.nlm.nih.gov/10858962/,Replicative senescence: mechanisms and implications for human cancer.,2000
4,https://pubmed.ncbi.nlm.nih.gov/40790613/,Microglial States Are Susceptible to Senescence and Cholesterol Dysregulation in Alzheimer's Disease.,2025
4,https://pubmed.ncbi.nlm.nih.gov/39172877/,A SIRT1-independent mechanism mediates protection against steroid-induced senescence by resveralogues in equine tenocytes.,2024
4,https://pubmed.ncbi.nlm.nih.gov/22128747/,Characterization of cellular senescence mechanisms in human corneal endothelial cells.,2012
4,https://pubmed.ncbi.nlm.nih.gov/15861190/,Cellular senescence mechanisms in chronic wound healing.,2005
2,https://pubmed.ncbi.nlm.nih.gov/11924925/,Telomeres and telomerase in human health and disease.,2002
4,https://pubmed.ncbi.nlm.nih.gov/26540988/,[DEVELOPMENT PROGRESS OF MESENCHYMAL STEM CELLS SENESCENCE].,2015
4,https://pubmed.ncbi.nlm.nih.gov/34830292/,Enhancement of Bone-Forming Ability on Beta-Tricalcium Phosphate by Modulating Cellular Senescence Mechanisms Using Senolytics.,2021
5,https://pubmed.ncbi.nlm.nih.gov/30805914/,"The effects of ageing on dental pulp stem cells, the tooth longevity elixir.",2019
4,https://pubmed.ncbi.nlm.nih.gov/39334946/,Phospholipase Cδ-4 (PLCδ4) Acts as a Nuclear Player to Influence Cyclin B Expression in the Embryonal Rhabdomyosarcoma Cell Lines RD and A204.,2024
4,https://pubmed.ncbi.nlm.nih.gov/36686430/,Autophagy and senescence of rat retinal precursor cells under high glucose.,2022
4,https://pubmed.ncbi.nlm.nih.gov/34534238/,MiR-200c-3p maintains stemness and proliferative potential in adipose-derived stem cells by counteracting senescence mechanisms.,2021
2,https://pubmed.ncbi.nlm.nih.gov/27475251/,Short-term dietary restriction in old zebrafish changes cell senescence mechanisms.,2016
1,https://pubmed.ncbi.nlm.nih.gov/35916061/,A motor neuron disease mouse model reveals a non-canonical profile of senescence biomarkers.,2022
4,https://pubmed.ncbi.nlm.nih.gov/28215993/,MicroRNA profiling analysis revealed different cellular senescence mechanisms in human mesenchymal stem cells derived from different origin.,2017
4,https://pubmed.ncbi.nlm.nih.gov/22037160/,Oncogene- and tumor suppressor gene-mediated suppression of cellular senescence.,2011
4,https://pubmed.ncbi.nlm.nih.gov/35899943/,Antisenescence effect of REAC biomodulation to counteract the evolution of myelodysplastic syndrome.,2022
2,https://pubmed.ncbi.nlm.nih.gov/8709628/,Telomeres and telomerase in human leukemias.,1996
2,https://pubmed.ncbi.nlm.nih.gov/25890781/,Telomere length as a marker of sleep loss and sleep disturbances: a potential link between sleep and cellular senescence.,2015
3,https://pubmed.ncbi.nlm.nih.gov/40875701/,Mechanisms of SIRT3 Regulation of Aging and Aging-Related Diseases and Advances in Drug Therapy.,2025
2,https://pubmed.ncbi.nlm.nih.gov/27406800/,"Telomeres, Telomerase and Leukaemia.",1997
1,https://pubmed.ncbi.nlm.nih.gov/38002355/,"Selection of Mexican Medicinal Plants by Identification of Potential Phytochemicals with Anti-Aging, Anti-Inflammatory, and Anti-Oxidant Properties through Network Analysis and Chemoinformatic Screening.",2023
4,https://pubmed.ncbi.nlm.nih.gov/31907647/,Rosiglitazone ameliorates senescence and promotes apoptosis in ovarian cancer induced by olaparib.,2020
4,https://pubmed.ncbi.nlm.nih.gov/35159690/,Impact of Aging on the Ovarian Extracellular Matrix and Derived 3D Scaffolds.,2022
4,https://pubmed.ncbi.nlm.nih.gov/35166167/,Resveratrol inhibits the progression of premature senescence partially by regulating v-rel avian reticuloendotheliosis viral oncogene homolog A (RELA) and sirtuin 1 (SIRT1).,2022
4,https://pubmed.ncbi.nlm.nih.gov/24466503/,Caloric Restriction to Moderate Senescence: Mechanisms and Clinical Utility.,2013
1,https://pubmed.ncbi.nlm.nih.gov/38148210/,Target of rapamycin (TOR) plays a role in regulating ROS-induced chloroplast damage during cucumber (Cucumis sativus) leaf senescence.,2023
4,https://pubmed.ncbi.nlm.nih.gov/10585275/,Differentiation between senescence (M1) and crisis (M2) in human fibroblast cultures.,1999
4,https://pubmed.ncbi.nlm.nih.gov/38768721/,Temperature variations impacting leaf senescence initiation pathways alter leaf fall timing patterns in northern deciduous forests.,2024
1,https://pubmed.ncbi.nlm.nih.gov/25311358/,Oxidative Glial Cell Damage Associated with White Matter Lesions in the Aging Human Brain.,2015
7,https://www.biorxiv.org/content/10.1101/079806,Alzheimer’s disease pathogenesis is dependent on neuronal receptor PTPσ,2016
2,https://pubmed.ncbi.nlm.nih.gov/32497584/,Reduced telomere shortening in lifelong trained male football players compared to age-matched inactive controls.,2020
6,https://www.biorxiv.org/content/10.1101/213827,Coherent olfactory bulb gamma oscillations arise from coupling independent columnar oscillators,2017
4,https://pubmed.ncbi.nlm.nih.gov/30148482/,A Quantitative Measurement of Reactive Oxygen Species and Senescence-associated Secretory Phenotype in Normal Human Fibroblasts During Oncogene-induced Senescence.,2018
5,https://pubmed.ncbi.nlm.nih.gov/40714430/,Investigating the abnormalities and potential therapeutic targets in umbilical cord mesenchymal stem cells from preeclampsia.,2025
10,https://www.biorxiv.org/content/10.1101/223685,A non-genetic meiotic repair program inferred from spore survival values in fission yeast wild isolates: a clue for an epigenetic ratchet-like model of ageing?,2017
1,https://pubmed.ncbi.nlm.nih.gov/22895091/,Oxydative stress alters nuclear shape through lamins dysregulation: a route to senescence.,2012
4,https://pubmed.ncbi.nlm.nih.gov/40145611/,A Novel Molecular Regulatory Network in Bone Marrow Mesenchymal Stem Cells for Age-Related Osteoporosis.,2025
6,https://www.biorxiv.org/content/10.1101/277939,Tumor cell-adipocyte gap junctions activate lipolysis and are essential for breast tumorigenesis,2018
4,https://pubmed.ncbi.nlm.nih.gov/24512911/,Germline mutations in oncogene-induced senescence pathways are associated with multiple sessile serrated adenomas.,2014
6,https://www.biorxiv.org/content/10.1101/423335,Host JAK/Stat activity is a target of endoparasitoid wasp virulence strategies,2018
1,https://www.biorxiv.org/content/10.1101/444026,Establishment of the miniature fish species Danionella translucida as a genetically and optically tractable neuroscience model,2018
4,https://pubmed.ncbi.nlm.nih.gov/39768166/,PML Nuclear Bodies and Cellular Senescence: A Comparative Study of Healthy and Premature Aging Syndrome Donors' Cells.,2024
7,https://www.biorxiv.org/content/10.1101/487702,Membrane potential regulates the dynamic localisation of mammalian proteasomes,2018
4,https://pubmed.ncbi.nlm.nih.gov/31032993/,Attenuation of negative effects of senescence in human skin using an extract from Sphingomonas hydrophobicum: development of new skin care solution.,2019
1,https://www.biorxiv.org/content/10.1101/491340,"A novel NO-dependent \""molecular-memory-switch\"" mediates presynaptic expression and postsynaptic maintenance of LTP in the octopus brain",2018
4,https://pubmed.ncbi.nlm.nih.gov/19133932/,Effects of donor age and cell senescence on kidney allograft survival.,2009
4,https://pubmed.ncbi.nlm.nih.gov/20399263/,Premature cardiovascular disease in chronic renal failure (CRF): A model for an advanced ageing process.,2010
4,https://pubmed.ncbi.nlm.nih.gov/20832068/,Calcitonin gene-related peptide inhibits angiotensin II-induced endothelial progenitor cells senescence through up-regulation of klotho expression.,2010
6,https://www.biorxiv.org/content/10.1101/602052,YAP controls cell migration and invasion through a Rho-GTPase switch,2019
1,https://www.biorxiv.org/content/10.1101/692673,Evidence for mutation-order speciation between convergent ecotypes,2019
4,https://pubmed.ncbi.nlm.nih.gov/31073190/,"Mesenchymal stem cells of Systemic Sclerosis patients, derived from different sources, show a profibrotic microRNA profiling.",2019
4,https://pubmed.ncbi.nlm.nih.gov/38266562/,Berry secondary metabolites and leaf physiological parameters are independently regulated by exogenous methyl jasmonate application in Sangiovese grapevines (Vitis vinifera L.).,2024
4,https://pubmed.ncbi.nlm.nih.gov/38568296/,Homocysteine as a predictor of apnea-hypopnea index in obstructive sleep apnea: a longitudinal epidemiological study (EPISONO).,2024
2,https://pubmed.ncbi.nlm.nih.gov/21042878/,Modulation of TGF-β-inducible hypermotility by EGF and other factors in human prostate epithelial cells and keratinocytes.,2010
4,https://pubmed.ncbi.nlm.nih.gov/22563078/,58-kDa microspherule protein (MSP58) is novel Brahma-related gene 1 (BRG1)-associated protein that modulates p53/p21 senescence pathway.,2012
4,https://pubmed.ncbi.nlm.nih.gov/26910916/,"Identity, proliferation capacity, genomic stability and novel senescence markers of mesenchymal stem cells isolated from low volume of human bone marrow.",2016
4,https://pubmed.ncbi.nlm.nih.gov/33094397/,The SoNAP gene from sugarcane (Saccharum officinarum) encodes a senescence-associated NAC transcription factor involved in response to osmotic and salt stress.,2020
1,https://pubmed.ncbi.nlm.nih.gov/18704191/,The identification of zebrafish mutants showing alterations in senescence-associated biomarkers.,2008
7,https://pubmed.ncbi.nlm.nih.gov/26159399/,Physiology and proteomics research on the leaves of ancient Platycladus orientalis (L.) during winter.,2015
8,https://pubmed.ncbi.nlm.nih.gov/26387025/,"Impact of a Standard Rodent Chow Diet on Tissue n-6 Fatty Acids, Δ9-Desaturation Index, and Plasmalogen Mass in Rats Fed for One Year.",2015
1,https://www.biorxiv.org/content/10.1101/213827,Coherent olfactory bulb gamma oscillations arise from coupling independent columnar oscillators,2017
4,https://pubmed.ncbi.nlm.nih.gov/30656726/,Multiple melanocytic nevi restricted to mycosis fungoides patches in pediatric and young-adult patients. The potential role of local immunosuppression.,2019
3,https://pubmed.ncbi.nlm.nih.gov/41009085/,"Multidimensional Profiling of Senescence in Eastern Honey Bee, ",2025
1,https://www.biorxiv.org/content/10.1101/423335,Host JAK/Stat activity is a target of endoparasitoid wasp virulence strategies,2018
4,https://pubmed.ncbi.nlm.nih.gov/8803925/,Nuclear degeneration in epidermal cells of drying onion bulb leaf bases.,1996
4,https://pubmed.ncbi.nlm.nih.gov/22878367/,Changes in tumor morphology and cyclin-dependent kinase inhibitor expression in metastatic melanoma treated with selective second-generation BRAF inhibitor.,2013
4,https://pubmed.ncbi.nlm.nih.gov/17183247/,Accelerated expression of senescence associated cell cycle inhibitor p16INK4A in kidneys with glomerular disease.,2007
4,https://pubmed.ncbi.nlm.nih.gov/33033773/,Effect of modified and controlled atmosphere storage on enzyme activity and senescence of ,2020
4,https://pubmed.ncbi.nlm.nih.gov/1560683/,Cell surface oligosaccharide modulation during differentiation: V. Partial characterization of the regulated surface during substrate adhesion and spreading.,1992
1,https://www.biorxiv.org/content/10.1101/602052,YAP controls cell migration and invasion through a Rho-GTPase switch,2019
1,https://pubmed.ncbi.nlm.nih.gov/33811810/,"The aging lung: Physiology, disease, and immunity.",2021
9,https://pubmed.ncbi.nlm.nih.gov/33119753/,Aging Atlas: a multi-omics database for aging biology.,2021
8,https://pubmed.ncbi.nlm.nih.gov/33132154/,"Branched chain amino acids, aging and age-related health.",2020
6,https://pubmed.ncbi.nlm.nih.gov/38235060/,GDF11 and aging biology - controversies resolved and pending.,2023
7,https://pubmed.ncbi.nlm.nih.gov/38500537/,Biology of Stress Responses in Aging.,2023
3,https://pubmed.ncbi.nlm.nih.gov/28025033/,Using comparative biology to understand how aging affects mitochondrial metabolism.,2017
4,https://pubmed.ncbi.nlm.nih.gov/37634889/,Recent omics advances in hair aging biology and hair biomarkers analysis.,2023
7,https://pubmed.ncbi.nlm.nih.gov/38597865/,Aging in Heart Failure: Embracing Biology Over Chronology: JACC Family Series.,2024
3,https://pubmed.ncbi.nlm.nih.gov/35838044/,Connecting aging biology and inflammation in the omics era.,2022
10,https://pubmed.ncbi.nlm.nih.gov/28498894/,The Intersection of Aging Biology and the Pathobiology of Lung Diseases: A Joint NHLBI/NIA Workshop.,2017
10,https://pubmed.ncbi.nlm.nih.gov/33509689/,Aging biomarkers and the brain.,2021
5,https://pubmed.ncbi.nlm.nih.gov/40436627/,Aging and immunity: the age-old tango.,2025
10,https://pubmed.ncbi.nlm.nih.gov/40202900/,Chromatin and epigenetics in aging biology.,2025
2,https://pubmed.ncbi.nlm.nih.gov/37877740/,Biological aging in multiple sclerosis.,2023
1,https://pubmed.ncbi.nlm.nih.gov/37664644/,Life's Essential 8: Optimizing Health in Older Adults.,2023
1,https://www.biorxiv.org/content/10.1101/724328,"Whole integration of neural connectomics, dynamics and bio-mechanics for identification of behavioral sensorimotor pathways in Caenorhabditis elegans",2019
9,https://pubmed.ncbi.nlm.nih.gov/15112145/,Aging biology and cancer.,2004
3,https://pubmed.ncbi.nlm.nih.gov/32068959/,The Aging Metabolome-Biomarkers to Hub Metabolites.,2020
4,https://pubmed.ncbi.nlm.nih.gov/39966395/,Innovations in aging biology: highlights from the ARDD emerging science & technologies workshop.,2025
4,https://pubmed.ncbi.nlm.nih.gov/36043396/,Novel mediators of idiopathic pulmonary fibrosis.,2022
2,https://pubmed.ncbi.nlm.nih.gov/40997805/,The multiomics blueprint of the individual with the most extreme lifespan.,2025
9,https://pubmed.ncbi.nlm.nih.gov/40500390/,Using RNA therapeutics to promote healthy aging.,2025
3,https://pubmed.ncbi.nlm.nih.gov/34465385/,Mitochondrial links between brain aging and Alzheimer's disease.,2021
8,https://pubmed.ncbi.nlm.nih.gov/21693687/,Aging biology and novel targets for drug discovery.,2012
2,https://pubmed.ncbi.nlm.nih.gov/35264945/,Integrating Environment and Aging Research: Opportunities for Synergy and Acceleration.,2022
7,https://pubmed.ncbi.nlm.nih.gov/34403529/,"Nonhuman primates at the intersection of aging biology, chronic disease, and health: An introduction to the American Journal of Primatology Special Issue on aging, cognitive decline, and neuropathology in nonhuman primates.",2021
4,https://pubmed.ncbi.nlm.nih.gov/37845116/,Geroscience-Centric Perspective for Geriatric Psychiatry: Integrating Aging Biology With Geriatric Mental Health Research.,2024
3,https://pubmed.ncbi.nlm.nih.gov/35578945/,Physiological Systems in Promoting Frailty.,2022
2,https://pubmed.ncbi.nlm.nih.gov/37848333/,Measures of Aging Biology in Saliva and Blood as Novel Biomarkers for Stroke and Heart Disease in Older Adults.,2023
2,https://pubmed.ncbi.nlm.nih.gov/24684878/,Targets of immune regeneration in rheumatoid arthritis.,2014
6,https://www.biorxiv.org/content/10.1101/724328,"Whole integration of neural connectomics, dynamics and bio-mechanics for identification of behavioral sensorimotor pathways in Caenorhabditis elegans",2019
4,https://pubmed.ncbi.nlm.nih.gov/34490541/,Perspectives on the dynamic implications of cellular senescence and immunosenescence on macrophage aging biology.,2021
4,https://pubmed.ncbi.nlm.nih.gov/37759519/,New Possibilities for Evaluating the Development of Age-Related Pathologies Using the Dynamical Network Biomarkers Theory.,2023
2,https://pubmed.ncbi.nlm.nih.gov/38037563/,Connections between cross-tissue and intra-tissue biomarkers of aging biology in older adults.,2023
